Example app listening at http://localhost:3004
MongoDB connected...
INVESTOR ID:: 195  | ACTUAL WALLET AMOUNT:: 12.91  | WALLET AMOUNT:: 12.91  | DIFFERENCE:: 0.00
INVESTOR ID:: 196  | ACTUAL WALLET AMOUNT:: 297.92  | WALLET AMOUNT:: 0.92  | DIFFERENCE:: 297.00
INVESTOR ID:: 197  | ACTUAL WALLET AMOUNT:: -1611.19  | WALLET AMOUNT:: 31.55  | DIFFERENCE:: -1642.74
INVESTOR ID:: 198  | ACTUAL WALLET AMOUNT:: 17.50  | WALLET AMOUNT:: 17.50  | DIFFERENCE:: 0.00
INVESTOR ID:: 199  | ACTUAL WALLET AMOUNT:: 40.15  | WALLET AMOUNT:: 40.15  | DIFFERENCE:: 0.00
INVESTOR ID:: 200  | ACTUAL WALLET AMOUNT:: 373.65  | WALLET AMOUNT:: 41.65  | DIFFERENCE:: 332.00
INVESTOR ID:: 201  | ACTUAL WALLET AMOUNT:: 30.01  | WALLET AMOUNT:: 30.01  | DIFFERENCE:: 0.00
INVESTOR ID:: 202  | ACTUAL WALLET AMOUNT:: 267.80  | WALLET AMOUNT:: 267.80  | DIFFERENCE:: 0.00
INVESTOR ID:: 203  | ACTUAL WALLET AMOUNT:: 299.23  | WALLET AMOUNT:: 111.23  | DIFFERENCE:: 188.00
INVESTOR ID:: 204  | ACTUAL WALLET AMOUNT:: 33.82  | WALLET AMOUNT:: 33.82  | DIFFERENCE:: 0.00
INVESTOR ID:: 205  | ACTUAL WALLET AMOUNT:: 1.93  | WALLET AMOUNT:: 1.93  | DIFFERENCE:: 0.00
INVESTOR ID:: 206  | ACTUAL WALLET AMOUNT:: 26.25  | WALLET AMOUNT:: 26.25  | DIFFERENCE:: 0.00
INVESTOR ID:: 207  | ACTUAL WALLET AMOUNT:: 41.29  | WALLET AMOUNT:: 41.29  | DIFFERENCE:: 0.00
INVESTOR ID:: 208  | ACTUAL WALLET AMOUNT:: 110.77  | WALLET AMOUNT:: 110.77  | DIFFERENCE:: 0.00
INVESTOR ID:: 209  | ACTUAL WALLET AMOUNT:: 226.74  | WALLET AMOUNT:: 120.74  | DIFFERENCE:: 106.00
INVESTOR ID:: 210  | ACTUAL WALLET AMOUNT:: 54.23  | WALLET AMOUNT:: 54.23  | DIFFERENCE:: 0.00
INVESTOR ID:: 211  | ACTUAL WALLET AMOUNT:: 197.53  | WALLET AMOUNT:: 197.53  | DIFFERENCE:: 0.00
INVESTOR ID:: 212  | ACTUAL WALLET AMOUNT:: 4.42  | WALLET AMOUNT:: 4.42  | DIFFERENCE:: 0.00
INVESTOR ID:: 213  | ACTUAL WALLET AMOUNT:: 83.00  | WALLET AMOUNT:: 83.00  | DIFFERENCE:: 0.00
INVESTOR ID:: 214  | ACTUAL WALLET AMOUNT:: 55.06  | WALLET AMOUNT:: 55.06  | DIFFERENCE:: 0.00
INVESTOR ID:: 215  | ACTUAL WALLET AMOUNT:: 79.52  | WALLET AMOUNT:: 79.52  | DIFFERENCE:: 0.00
INVESTOR ID:: 216  | ACTUAL WALLET AMOUNT:: 111.58  | WALLET AMOUNT:: 7.58  | DIFFERENCE:: 104.00
INVESTOR ID:: 217  | ACTUAL WALLET AMOUNT:: 67.89  | WALLET AMOUNT:: 67.89  | DIFFERENCE:: 0.00
INVESTOR ID:: 218  | ACTUAL WALLET AMOUNT:: 113.55  | WALLET AMOUNT:: 113.55  | DIFFERENCE:: 0.00
INVESTOR ID:: 219  | ACTUAL WALLET AMOUNT:: 61.81  | WALLET AMOUNT:: 61.81  | DIFFERENCE:: 0.00
INVESTOR ID:: 220  | ACTUAL WALLET AMOUNT:: 168.75  | WALLET AMOUNT:: 168.75  | DIFFERENCE:: 0.00
INVESTOR ID:: 221  | ACTUAL WALLET AMOUNT:: 681.10  | WALLET AMOUNT:: 308.10  | DIFFERENCE:: 373.00
INVESTOR ID:: 222  | ACTUAL WALLET AMOUNT:: 51.43  | WALLET AMOUNT:: 51.43  | DIFFERENCE:: 0.00
INVESTOR ID:: 223  | ACTUAL WALLET AMOUNT:: 98.93  | WALLET AMOUNT:: 98.93  | DIFFERENCE:: 0.00
INVESTOR ID:: 224  | ACTUAL WALLET AMOUNT:: 28.60  | WALLET AMOUNT:: 28.60  | DIFFERENCE:: 0.00
INVESTOR ID:: 225  | ACTUAL WALLET AMOUNT:: 215.82  | WALLET AMOUNT:: 215.82  | DIFFERENCE:: 0.00
INVESTOR ID:: 226  | ACTUAL WALLET AMOUNT:: -76.10  | WALLET AMOUNT:: 33.90  | DIFFERENCE:: -110.00
INVESTOR ID:: 227  | ACTUAL WALLET AMOUNT:: 195.92  | WALLET AMOUNT:: 195.92  | DIFFERENCE:: 0.00
INVESTOR ID:: 228  | ACTUAL WALLET AMOUNT:: 70.98  | WALLET AMOUNT:: 70.98  | DIFFERENCE:: 0.00
INVESTOR ID:: 229  | ACTUAL WALLET AMOUNT:: 24.42  | WALLET AMOUNT:: 24.42  | DIFFERENCE:: 0.00
INVESTOR ID:: 230  | ACTUAL WALLET AMOUNT:: 385.27  | WALLET AMOUNT:: 0.34  | DIFFERENCE:: 384.93
INVESTOR ID:: 231  | ACTUAL WALLET AMOUNT:: 101.23  | WALLET AMOUNT:: 101.23  | DIFFERENCE:: 0.00
INVESTOR ID:: 232  | ACTUAL WALLET AMOUNT:: 42.12  | WALLET AMOUNT:: 42.12  | DIFFERENCE:: 0.00
INVESTOR ID:: 233  | ACTUAL WALLET AMOUNT:: 88.00  | WALLET AMOUNT:: 88.00  | DIFFERENCE:: 0.00
INVESTOR ID:: 234  | ACTUAL WALLET AMOUNT:: 44.09  | WALLET AMOUNT:: 44.09  | DIFFERENCE:: 0.00
INVESTOR ID:: 235  | ACTUAL WALLET AMOUNT:: 6.62  | WALLET AMOUNT:: 6.62  | DIFFERENCE:: 0.00
INVESTOR ID:: 236  | ACTUAL WALLET AMOUNT:: 34.95  | WALLET AMOUNT:: 34.95  | DIFFERENCE:: 0.00
INVESTOR ID:: 237  | ACTUAL WALLET AMOUNT:: 99.81  | WALLET AMOUNT:: 99.81  | DIFFERENCE:: 0.00
INVESTOR ID:: 238  | ACTUAL WALLET AMOUNT:: 156.72  | WALLET AMOUNT:: 144.12  | DIFFERENCE:: 12.60
INVESTOR ID:: 239  | ACTUAL WALLET AMOUNT:: 33.12  | WALLET AMOUNT:: 26.63  | DIFFERENCE:: 6.49
INVESTOR ID:: 240  | ACTUAL WALLET AMOUNT:: 44.90  | WALLET AMOUNT:: 38.41  | DIFFERENCE:: 6.49
INVESTOR ID:: 241  | ACTUAL WALLET AMOUNT:: 91.67  | WALLET AMOUNT:: 85.18  | DIFFERENCE:: 6.49
INVESTOR ID:: 242  | ACTUAL WALLET AMOUNT:: 112.66  | WALLET AMOUNT:: 0.17  | DIFFERENCE:: 112.49
INVESTOR ID:: 243  | ACTUAL WALLET AMOUNT:: 101.47  | WALLET AMOUNT:: 94.98  | DIFFERENCE:: 6.49
INVESTOR ID:: 244  | ACTUAL WALLET AMOUNT:: 107.40  | WALLET AMOUNT:: 100.90  | DIFFERENCE:: 6.50
INVESTOR ID:: 245  | ACTUAL WALLET AMOUNT:: -152.01  | WALLET AMOUNT:: 53.01  | DIFFERENCE:: -205.02
INVESTOR ID:: 246  | ACTUAL WALLET AMOUNT:: 75.36  | WALLET AMOUNT:: 62.38  | DIFFERENCE:: 12.98
INVESTOR ID:: 247  | ACTUAL WALLET AMOUNT:: 75.57  | WALLET AMOUNT:: 62.58  | DIFFERENCE:: 12.99
INVESTOR ID:: 248  | ACTUAL WALLET AMOUNT:: 20.50  | WALLET AMOUNT:: 7.52  | DIFFERENCE:: 12.98
INVESTOR ID:: 249  | ACTUAL WALLET AMOUNT:: 32.62  | WALLET AMOUNT:: 19.64  | DIFFERENCE:: 12.98
INVESTOR ID:: 250  | ACTUAL WALLET AMOUNT:: 87.40  | WALLET AMOUNT:: 74.42  | DIFFERENCE:: 12.98
INVESTOR ID:: 251  | ACTUAL WALLET AMOUNT:: 80.14  | WALLET AMOUNT:: 67.16  | DIFFERENCE:: 12.98
INVESTOR ID:: 252  | ACTUAL WALLET AMOUNT:: 50.59  | WALLET AMOUNT:: 37.61  | DIFFERENCE:: 12.98
INVESTOR ID:: 253  | ACTUAL WALLET AMOUNT:: 348.82  | WALLET AMOUNT:: 153.84  | DIFFERENCE:: 194.98
INVESTOR ID:: 254  | ACTUAL WALLET AMOUNT:: 98.46  | WALLET AMOUNT:: 85.48  | DIFFERENCE:: 12.98
INVESTOR ID:: 255  | ACTUAL WALLET AMOUNT:: 171.18  | WALLET AMOUNT:: 158.20  | DIFFERENCE:: 12.98
INVESTOR ID:: 256  | ACTUAL WALLET AMOUNT:: 377.55  | WALLET AMOUNT:: 364.57  | DIFFERENCE:: 12.98
INVESTOR ID:: 257  | ACTUAL WALLET AMOUNT:: 523.37  | WALLET AMOUNT:: 510.39  | DIFFERENCE:: 12.98
INVESTOR ID:: 258  | ACTUAL WALLET AMOUNT:: 6.42  | WALLET AMOUNT:: 6.42  | DIFFERENCE:: 0.00
INVESTOR ID:: 259  | ACTUAL WALLET AMOUNT:: 56.88  | WALLET AMOUNT:: 56.88  | DIFFERENCE:: 0.00
INVESTOR ID:: 260  | ACTUAL WALLET AMOUNT:: 85.33  | WALLET AMOUNT:: 85.33  | DIFFERENCE:: 0.00
INVESTOR ID:: 261  | ACTUAL WALLET AMOUNT:: 29.09  | WALLET AMOUNT:: 29.09  | DIFFERENCE:: 0.00
INVESTOR ID:: 262  | ACTUAL WALLET AMOUNT:: 92.59  | WALLET AMOUNT:: 82.59  | DIFFERENCE:: 10.00
INVESTOR ID:: 263  | ACTUAL WALLET AMOUNT:: 446.56  | WALLET AMOUNT:: 356.73  | DIFFERENCE:: 89.83
INVESTOR ID:: 264  | ACTUAL WALLET AMOUNT:: 92.27  | WALLET AMOUNT:: 92.27  | DIFFERENCE:: 0.00
INVESTOR ID:: 265  | ACTUAL WALLET AMOUNT:: 196.42  | WALLET AMOUNT:: 5.42  | DIFFERENCE:: 191.00
INVESTOR ID:: 266  | ACTUAL WALLET AMOUNT:: 60.08  | WALLET AMOUNT:: 60.08  | DIFFERENCE:: 0.00
INVESTOR ID:: 267  | ACTUAL WALLET AMOUNT:: 137.12  | WALLET AMOUNT:: 137.12  | DIFFERENCE:: 0.00
INVESTOR ID:: 268  | ACTUAL WALLET AMOUNT:: 95.59  | WALLET AMOUNT:: 95.59  | DIFFERENCE:: 0.00
INVESTOR ID:: 269  | ACTUAL WALLET AMOUNT:: 120.79  | WALLET AMOUNT:: 120.79  | DIFFERENCE:: 0.00
INVESTOR ID:: 270  | ACTUAL WALLET AMOUNT:: 48.43  | WALLET AMOUNT:: 48.43  | DIFFERENCE:: 0.00
INVESTOR ID:: 271  | ACTUAL WALLET AMOUNT:: 117.12  | WALLET AMOUNT:: 117.12  | DIFFERENCE:: 0.00
INVESTOR ID:: 272  | ACTUAL WALLET AMOUNT:: 189.65  | WALLET AMOUNT:: 149.48  | DIFFERENCE:: 40.17
INVESTOR ID:: 273  | ACTUAL WALLET AMOUNT:: 116.70  | WALLET AMOUNT:: 116.70  | DIFFERENCE:: 0.00
INVESTOR ID:: 274  | ACTUAL WALLET AMOUNT:: 84.48  | WALLET AMOUNT:: 84.48  | DIFFERENCE:: 0.00
INVESTOR ID:: 275  | ACTUAL WALLET AMOUNT:: 245.67  | WALLET AMOUNT:: 245.67  | DIFFERENCE:: 0.00
INVESTOR ID:: 276  | ACTUAL WALLET AMOUNT:: 65.97  | WALLET AMOUNT:: 65.97  | DIFFERENCE:: 0.00
INVESTOR ID:: 277  | ACTUAL WALLET AMOUNT:: 124.01  | WALLET AMOUNT:: 124.01  | DIFFERENCE:: 0.00
INVESTOR ID:: 278  | ACTUAL WALLET AMOUNT:: -191.92  | WALLET AMOUNT:: 116.08  | DIFFERENCE:: -308.00
INVESTOR ID:: 279  | ACTUAL WALLET AMOUNT:: 87.46  | WALLET AMOUNT:: 87.46  | DIFFERENCE:: 0.00
INVESTOR ID:: 280  | ACTUAL WALLET AMOUNT:: 92.93  | WALLET AMOUNT:: 82.93  | DIFFERENCE:: 10.00
INVESTOR ID:: 281  | ACTUAL WALLET AMOUNT:: 36.78  | WALLET AMOUNT:: 36.78  | DIFFERENCE:: 0.00
INVESTOR ID:: 282  | ACTUAL WALLET AMOUNT:: 175.08  | WALLET AMOUNT:: 175.08  | DIFFERENCE:: 0.00
INVESTOR ID:: 283  | ACTUAL WALLET AMOUNT:: -1661.21  | WALLET AMOUNT:: 34.79  | DIFFERENCE:: -1696.00
INVESTOR ID:: 284  | ACTUAL WALLET AMOUNT:: 34.86  | WALLET AMOUNT:: 34.86  | DIFFERENCE:: 0.00
INVESTOR ID:: 285  | ACTUAL WALLET AMOUNT:: 40.18  | WALLET AMOUNT:: 39.10  | DIFFERENCE:: 1.08
INVESTOR ID:: 286  | ACTUAL WALLET AMOUNT:: 294.19  | WALLET AMOUNT:: 294.19  | DIFFERENCE:: 0.00
INVESTOR ID:: 287  | ACTUAL WALLET AMOUNT:: 190.01  | WALLET AMOUNT:: 90.01  | DIFFERENCE:: 100.00
INVESTOR ID:: 288  | ACTUAL WALLET AMOUNT:: 2937.82  | WALLET AMOUNT:: 27.82  | DIFFERENCE:: 2910.00
INVESTOR ID:: 289  | ACTUAL WALLET AMOUNT:: 0.64  | WALLET AMOUNT:: 0.64  | DIFFERENCE:: 0.00
INVESTOR ID:: 290  | ACTUAL WALLET AMOUNT:: 52.65  | WALLET AMOUNT:: 52.65  | DIFFERENCE:: 0.00
INVESTOR ID:: 291  | ACTUAL WALLET AMOUNT:: 0.95  | WALLET AMOUNT:: 0.95  | DIFFERENCE:: 0.00
INVESTOR ID:: 292  | ACTUAL WALLET AMOUNT:: 64.72  | WALLET AMOUNT:: 54.72  | DIFFERENCE:: 10.00
INVESTOR ID:: 293  | ACTUAL WALLET AMOUNT:: 59.22  | WALLET AMOUNT:: 59.22  | DIFFERENCE:: 0.00
INVESTOR ID:: 294  | ACTUAL WALLET AMOUNT:: 6.48  | WALLET AMOUNT:: 6.48  | DIFFERENCE:: 0.00
INVESTOR ID:: 295  | ACTUAL WALLET AMOUNT:: 99.99  | WALLET AMOUNT:: 99.99  | DIFFERENCE:: 0.00
INVESTOR ID:: 296  | ACTUAL WALLET AMOUNT:: 179.33  | WALLET AMOUNT:: 73.33  | DIFFERENCE:: 106.00
INVESTOR ID:: 297  | ACTUAL WALLET AMOUNT:: 98.98  | WALLET AMOUNT:: 98.98  | DIFFERENCE:: 0.00
INVESTOR ID:: 298  | ACTUAL WALLET AMOUNT:: 7.89  | WALLET AMOUNT:: 7.89  | DIFFERENCE:: 0.00
INVESTOR ID:: 299  | ACTUAL WALLET AMOUNT:: 59.59  | WALLET AMOUNT:: 59.59  | DIFFERENCE:: 0.00
INVESTOR ID:: 300  | ACTUAL WALLET AMOUNT:: 82.71  | WALLET AMOUNT:: 82.71  | DIFFERENCE:: 0.00
INVESTOR ID:: 301  | ACTUAL WALLET AMOUNT:: 406.05  | WALLET AMOUNT:: 406.05  | DIFFERENCE:: 0.00
INVESTOR ID:: 302  | ACTUAL WALLET AMOUNT:: 200.51  | WALLET AMOUNT:: 96.51  | DIFFERENCE:: 104.00
INVESTOR ID:: 303  | ACTUAL WALLET AMOUNT:: -277.42  | WALLET AMOUNT:: 73.58  | DIFFERENCE:: -351.00
INVESTOR ID:: 304  | ACTUAL WALLET AMOUNT:: 15.48  | WALLET AMOUNT:: 15.48  | DIFFERENCE:: 0.00
INVESTOR ID:: 305  | ACTUAL WALLET AMOUNT:: -1292.39  | WALLET AMOUNT:: 7.61  | DIFFERENCE:: -1300.00
INVESTOR ID:: 306  | ACTUAL WALLET AMOUNT:: 14.52  | WALLET AMOUNT:: 14.52  | DIFFERENCE:: 0.00
INVESTOR ID:: 307  | ACTUAL WALLET AMOUNT:: 80.72  | WALLET AMOUNT:: 80.72  | DIFFERENCE:: 0.00
INVESTOR ID:: 308  | ACTUAL WALLET AMOUNT:: 48.05  | WALLET AMOUNT:: 48.05  | DIFFERENCE:: 0.00
INVESTOR ID:: 309  | ACTUAL WALLET AMOUNT:: 76.45  | WALLET AMOUNT:: 76.45  | DIFFERENCE:: 0.00
INVESTOR ID:: 310  | ACTUAL WALLET AMOUNT:: 76.68  | WALLET AMOUNT:: 76.68  | DIFFERENCE:: 0.00
INVESTOR ID:: 311  | ACTUAL WALLET AMOUNT:: 9.22  | WALLET AMOUNT:: 9.22  | DIFFERENCE:: 0.00
INVESTOR ID:: 312  | ACTUAL WALLET AMOUNT:: 40.58  | WALLET AMOUNT:: 40.58  | DIFFERENCE:: 0.00
INVESTOR ID:: 313  | ACTUAL WALLET AMOUNT:: 55.87  | WALLET AMOUNT:: 55.87  | DIFFERENCE:: 0.00
INVESTOR ID:: 314  | ACTUAL WALLET AMOUNT:: 193.65  | WALLET AMOUNT:: 193.65  | DIFFERENCE:: 0.00
INVESTOR ID:: 315  | ACTUAL WALLET AMOUNT:: -280.61  | WALLET AMOUNT:: 100.39  | DIFFERENCE:: -381.00
INVESTOR ID:: 316  | ACTUAL WALLET AMOUNT:: 213.47  | WALLET AMOUNT:: 15.47  | DIFFERENCE:: 198.00
INVESTOR ID:: 317  | ACTUAL WALLET AMOUNT:: 64.97  | WALLET AMOUNT:: 64.97  | DIFFERENCE:: 0.00
INVESTOR ID:: 318  | ACTUAL WALLET AMOUNT:: 85.19  | WALLET AMOUNT:: 85.19  | DIFFERENCE:: 0.00
INVESTOR ID:: 319  | ACTUAL WALLET AMOUNT:: 76.24  | WALLET AMOUNT:: 76.24  | DIFFERENCE:: 0.00
INVESTOR ID:: 320  | ACTUAL WALLET AMOUNT:: 315.37  | WALLET AMOUNT:: 315.37  | DIFFERENCE:: 0.00
INVESTOR ID:: 321  | ACTUAL WALLET AMOUNT:: -421.96  | WALLET AMOUNT:: 0.04  | DIFFERENCE:: -422.00
INVESTOR ID:: 322  | ACTUAL WALLET AMOUNT:: 85.47  | WALLET AMOUNT:: 85.47  | DIFFERENCE:: 0.00
INVESTOR ID:: 323  | ACTUAL WALLET AMOUNT:: 317.24  | WALLET AMOUNT:: 317.24  | DIFFERENCE:: 0.00
INVESTOR ID:: 324  | ACTUAL WALLET AMOUNT:: 181.85  | WALLET AMOUNT:: 181.85  | DIFFERENCE:: 0.00
INVESTOR ID:: 325  | ACTUAL WALLET AMOUNT:: 6.18  | WALLET AMOUNT:: 6.18  | DIFFERENCE:: 0.00
INVESTOR ID:: 326  | ACTUAL WALLET AMOUNT:: 89.55  | WALLET AMOUNT:: 89.55  | DIFFERENCE:: 0.00
INVESTOR ID:: 327  | ACTUAL WALLET AMOUNT:: 192.75  | WALLET AMOUNT:: 192.75  | DIFFERENCE:: 0.00
INVESTOR ID:: 328  | ACTUAL WALLET AMOUNT:: 116.92  | WALLET AMOUNT:: 9.92  | DIFFERENCE:: 107.00
INVESTOR ID:: 329  | ACTUAL WALLET AMOUNT:: 14.05  | WALLET AMOUNT:: 14.05  | DIFFERENCE:: 0.00
INVESTOR ID:: 330  | ACTUAL WALLET AMOUNT:: 53.07  | WALLET AMOUNT:: 53.07  | DIFFERENCE:: 0.00
INVESTOR ID:: 331  | ACTUAL WALLET AMOUNT:: 158.52  | WALLET AMOUNT:: 158.52  | DIFFERENCE:: 0.00
INVESTOR ID:: 332  | ACTUAL WALLET AMOUNT:: 170.27  | WALLET AMOUNT:: 61.27  | DIFFERENCE:: 109.00
INVESTOR ID:: 333  | ACTUAL WALLET AMOUNT:: 273.75  | WALLET AMOUNT:: 273.75  | DIFFERENCE:: 0.00
INVESTOR ID:: 334  | ACTUAL WALLET AMOUNT:: 180.76  | WALLET AMOUNT:: 180.76  | DIFFERENCE:: 0.00
INVESTOR ID:: 335  | ACTUAL WALLET AMOUNT:: 65.76  | WALLET AMOUNT:: 65.76  | DIFFERENCE:: 0.00
INVESTOR ID:: 336  | ACTUAL WALLET AMOUNT:: 48.70  | WALLET AMOUNT:: 48.70  | DIFFERENCE:: 0.00
INVESTOR ID:: 337  | ACTUAL WALLET AMOUNT:: 83.09  | WALLET AMOUNT:: 83.09  | DIFFERENCE:: 0.00
INVESTOR ID:: 338  | ACTUAL WALLET AMOUNT:: 245.69  | WALLET AMOUNT:: 245.69  | DIFFERENCE:: 0.00
INVESTOR ID:: 339  | ACTUAL WALLET AMOUNT:: 65.07  | WALLET AMOUNT:: 65.07  | DIFFERENCE:: 0.00
INVESTOR ID:: 340  | ACTUAL WALLET AMOUNT:: 114.28  | WALLET AMOUNT:: 114.28  | DIFFERENCE:: 0.00
INVESTOR ID:: 341  | ACTUAL WALLET AMOUNT:: 198.81  | WALLET AMOUNT:: 198.81  | DIFFERENCE:: 0.00
INVESTOR ID:: 342  | ACTUAL WALLET AMOUNT:: 173.03  | WALLET AMOUNT:: 173.03  | DIFFERENCE:: 0.00
INVESTOR ID:: 343  | ACTUAL WALLET AMOUNT:: 77.06  | WALLET AMOUNT:: 77.06  | DIFFERENCE:: 0.00
INVESTOR ID:: 344  | ACTUAL WALLET AMOUNT:: 18.80  | WALLET AMOUNT:: 18.80  | DIFFERENCE:: 0.00
INVESTOR ID:: 345  | ACTUAL WALLET AMOUNT:: 64.86  | WALLET AMOUNT:: 56.41  | DIFFERENCE:: 8.45
INVESTOR ID:: 346  | ACTUAL WALLET AMOUNT:: 17.29  | WALLET AMOUNT:: 17.29  | DIFFERENCE:: 0.00
INVESTOR ID:: 347  | ACTUAL WALLET AMOUNT:: 606.80  | WALLET AMOUNT:: 606.80  | DIFFERENCE:: 0.00
INVESTOR ID:: 348  | ACTUAL WALLET AMOUNT:: -120.15  | WALLET AMOUNT:: 89.85  | DIFFERENCE:: -210.00
INVESTOR ID:: 349  | ACTUAL WALLET AMOUNT:: 63.51  | WALLET AMOUNT:: 63.51  | DIFFERENCE:: 0.00
INVESTOR ID:: 350  | ACTUAL WALLET AMOUNT:: 184.11  | WALLET AMOUNT:: 0.11  | DIFFERENCE:: 184.00
INVESTOR ID:: 351  | ACTUAL WALLET AMOUNT:: 72.93  | WALLET AMOUNT:: 72.93  | DIFFERENCE:: 0.00
INVESTOR ID:: 352  | ACTUAL WALLET AMOUNT:: 117.67  | WALLET AMOUNT:: 117.67  | DIFFERENCE:: 0.00
INVESTOR ID:: 353  | ACTUAL WALLET AMOUNT:: 132.10  | WALLET AMOUNT:: 132.10  | DIFFERENCE:: 0.00
INVESTOR ID:: 354  | ACTUAL WALLET AMOUNT:: 67.76  | WALLET AMOUNT:: 67.76  | DIFFERENCE:: 0.00
INVESTOR ID:: 355  | ACTUAL WALLET AMOUNT:: 284.21  | WALLET AMOUNT:: 284.21  | DIFFERENCE:: 0.00
INVESTOR ID:: 356  | ACTUAL WALLET AMOUNT:: 15.71  | WALLET AMOUNT:: 15.71  | DIFFERENCE:: 0.00
INVESTOR ID:: 357  | ACTUAL WALLET AMOUNT:: 33.66  | WALLET AMOUNT:: 33.66  | DIFFERENCE:: 0.00
INVESTOR ID:: 358  | ACTUAL WALLET AMOUNT:: 230.88  | WALLET AMOUNT:: 38.88  | DIFFERENCE:: 192.00
INVESTOR ID:: 359  | ACTUAL WALLET AMOUNT:: 51.90  | WALLET AMOUNT:: 51.90  | DIFFERENCE:: 0.00
INVESTOR ID:: 360  | ACTUAL WALLET AMOUNT:: 139.43  | WALLET AMOUNT:: 139.43  | DIFFERENCE:: 0.00
INVESTOR ID:: 361  | ACTUAL WALLET AMOUNT:: 302.20  | WALLET AMOUNT:: 302.20  | DIFFERENCE:: 0.00
INVESTOR ID:: 362  | ACTUAL WALLET AMOUNT:: 65.30  | WALLET AMOUNT:: 65.30  | DIFFERENCE:: 0.00
INVESTOR ID:: 363  | ACTUAL WALLET AMOUNT:: 275.76  | WALLET AMOUNT:: 275.76  | DIFFERENCE:: 0.00
INVESTOR ID:: 364  | ACTUAL WALLET AMOUNT:: 492.90  | WALLET AMOUNT:: 53.10  | DIFFERENCE:: 439.80
INVESTOR ID:: 365  | ACTUAL WALLET AMOUNT:: 27.96  | WALLET AMOUNT:: 27.96  | DIFFERENCE:: 0.00
INVESTOR ID:: 366  | ACTUAL WALLET AMOUNT:: 60.72  | WALLET AMOUNT:: 60.72  | DIFFERENCE:: 0.00
INVESTOR ID:: 367  | ACTUAL WALLET AMOUNT:: 69.42  | WALLET AMOUNT:: 69.42  | DIFFERENCE:: 0.00
INVESTOR ID:: 368  | ACTUAL WALLET AMOUNT:: 17.46  | WALLET AMOUNT:: 17.46  | DIFFERENCE:: 0.00
INVESTOR ID:: 369  | ACTUAL WALLET AMOUNT:: 528.00  | WALLET AMOUNT:: 344.00  | DIFFERENCE:: 184.00
INVESTOR ID:: 370  | ACTUAL WALLET AMOUNT:: 61.92  | WALLET AMOUNT:: 61.92  | DIFFERENCE:: 0.00
INVESTOR ID:: 371  | ACTUAL WALLET AMOUNT:: 377.99  | WALLET AMOUNT:: 377.99  | DIFFERENCE:: 0.00
INVESTOR ID:: 372  | ACTUAL WALLET AMOUNT:: 111.55  | WALLET AMOUNT:: 111.55  | DIFFERENCE:: 0.00
INVESTOR ID:: 373  | ACTUAL WALLET AMOUNT:: 121.35  | WALLET AMOUNT:: 10.70  | DIFFERENCE:: 110.65
INVESTOR ID:: 374  | ACTUAL WALLET AMOUNT:: 161.91  | WALLET AMOUNT:: 161.91  | DIFFERENCE:: 0.00
INVESTOR ID:: 375  | ACTUAL WALLET AMOUNT:: 159.67  | WALLET AMOUNT:: 159.67  | DIFFERENCE:: 0.00
INVESTOR ID:: 376  | ACTUAL WALLET AMOUNT:: 221.92  | WALLET AMOUNT:: 221.92  | DIFFERENCE:: 0.00
INVESTOR ID:: 377  | ACTUAL WALLET AMOUNT:: -3043.94  | WALLET AMOUNT:: 109.66  | DIFFERENCE:: -3153.60
INVESTOR ID:: 378  | ACTUAL WALLET AMOUNT:: 151.68  | WALLET AMOUNT:: 151.68  | DIFFERENCE:: 0.00
INVESTOR ID:: 379  | ACTUAL WALLET AMOUNT:: 75.01  | WALLET AMOUNT:: 75.01  | DIFFERENCE:: 0.00
INVESTOR ID:: 380  | ACTUAL WALLET AMOUNT:: 174.88  | WALLET AMOUNT:: 174.88  | DIFFERENCE:: 0.00
INVESTOR ID:: 381  | ACTUAL WALLET AMOUNT:: 176.21  | WALLET AMOUNT:: 10.21  | DIFFERENCE:: 166.00
INVESTOR ID:: 382  | ACTUAL WALLET AMOUNT:: 65.91  | WALLET AMOUNT:: 65.91  | DIFFERENCE:: 0.00
INVESTOR ID:: 383  | ACTUAL WALLET AMOUNT:: 104.24  | WALLET AMOUNT:: 104.24  | DIFFERENCE:: 0.00
INVESTOR ID:: 384  | ACTUAL WALLET AMOUNT:: 91.40  | WALLET AMOUNT:: 91.40  | DIFFERENCE:: 0.00
INVESTOR ID:: 385  | ACTUAL WALLET AMOUNT:: 92.84  | WALLET AMOUNT:: 92.84  | DIFFERENCE:: 0.00
INVESTOR ID:: 386  | ACTUAL WALLET AMOUNT:: 3.93  | WALLET AMOUNT:: 3.93  | DIFFERENCE:: 0.00
INVESTOR ID:: 387  | ACTUAL WALLET AMOUNT:: 240.67  | WALLET AMOUNT:: 240.67  | DIFFERENCE:: 0.00
INVESTOR ID:: 388  | ACTUAL WALLET AMOUNT:: 77.60  | WALLET AMOUNT:: 77.60  | DIFFERENCE:: 0.00
INVESTOR ID:: 389  | ACTUAL WALLET AMOUNT:: 58.33  | WALLET AMOUNT:: 58.33  | DIFFERENCE:: 0.00
INVESTOR ID:: 390  | ACTUAL WALLET AMOUNT:: 716.41  | WALLET AMOUNT:: 716.41  | DIFFERENCE:: 0.00
